wav_path,ground_truth
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.43.wav,tai pak i mui ping hong kong li beh ua ban lang giah thau ki
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.44.wav,ka gi tshi si tshing si pah thong lang tsiam te ji
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.45.wav,sin tik tshi si tshing nng pah thong lang khia te sann
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.46.wav,ke lang te si sin pak tshi te goo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.47.wav,na tsiau khu hik tsia hiong tin lai pun
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.48.wav,jin khau bit too kuan e long si inn hat tshi e khu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.49.wav,sin pak tshi ing ho khu mui ping hong kong li sann ban kau tshing lang giah thau ki
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.5.wav,tsiong ki bue ti kin ni e puann tang khi koo e peh geh tshe it sit hian ah
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.50.wav,tai pak tshi tai an khu nng ban tshit tshing lang tsiam te ji
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.51.wav,sua loh lai pin thau si sin pak tshi loo tsiu ko hiong tshi sin hing
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.52.wav,sin pak tshi pang kio sann ting poo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.53.wav,tai pak tshi tai tong siong san bang kah tai tiong tshi pak khu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.6.wav,kau kah tshit geh te
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.7.wav,tai tiong tshi jin khau nng pah tshit tsap tshit ban peh tshing tsit pah peh tsap ji lang
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.8.wav,ko hiong tshi nng pah tshit tsap tshit ban tshit tshing peh pah tshit tsap sann lang
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-3.9.wav,tai tiong tshi ke sann pah thong lang
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.0.wav,si，bun tsiong ji
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.1.wav,tai uan lang sia tsin
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.10.wav,ma tiann tiann u ki hue kah sui sui e koo niu a tso hue tso kong kho
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.11.wav,i khang khue tsin bo ing
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.12.wav,sio iok tso hue pian kau tsai e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.13.wav,long hoo ngoo ting khah tse
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.14.wav,kho ling tiann hoo gua tan e phainn se e khuan
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.15.wav,u tsit pai hiong hiong an gua khau tsong jip lai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.16.wav,tshin tshai phi tsit nia gua tho
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.17.wav,thau mng ma bo luah tio tshut hian ti gua e bin tsing
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.18.wav,gua tshio tshio ka kong li khuann khi lai tsiok sing be tshai koo niu neh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.19.wav,kong suah hiong hiong siunn tioh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.2.wav,be tshai koo niu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.20.wav,gua si an tsuann e iong be tshai koo niu lai hing iong i
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.21.wav,tsiau kong lo tong kai kip m na si be tshai koo niu nia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.22.wav,be tshai koo niu ma u tshing kah sui sui e
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.23.wav,si an tsuann khuann tioh tshing tshah khah bo tsng e koo niu a
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.24.wav,e iong be tshai koo niu lai ka i hing iong
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.25.wav,guan lai ti gua sim bok tiong hit e be tshai koo niu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.26.wav,si gua sio hak e tsit e tsa boo tong oh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.27.wav,hit e be tshai koo niu sinn tsan tua ti tsioh le tham
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.28.wav,tsioh le tham li siok kong san tin
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.29.wav,ti kong san lam pinn kah pak tsu kuann tsiap kai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.3.wav,tsok tsia tsiunn jit ing
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.30.wav,kong khi lai kah gun bo kang hak khu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.31.wav,m koh tsioh le tham li tsu kuann pi li kong san tshi khu khah kin
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.32.wav,soo i u tsap gua e hak sing khua hak khu lai tsu kuann kok sio thak tsheh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.33.wav,kah gua thak kang pan
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.34.wav,hit e be tshai koo niu si ki tiong tsi it
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.35.wav,i tsin gau thak tsheh long si pan nih te it mia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.36.wav,ki sit gun kan tann tso hue thak nng tang tsheh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.37.wav,tsit nng tang gua e sing tsik long si si goo mia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.38.wav,sng si i e tshiu ha pai tsiong
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.39.wav,sing sann ni e si tio bo khuann i lai siong kho ah
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.4.wav,kui tang tsing thak su tsu pan e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.40.wav,thiann kong i ti tshu ka in lau pe tau tsoh sit
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.41.wav,tsu an ne gua kan tann kah i tso nng tang e tong oh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.42.wav,bo kah i kang pan liau
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.43.wav,gua e sing tsik khai si theh gun pan e te it mia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.44.wav,tu ho tsu sann ni khai si kau sio hak pit giap
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.45.wav,gua long si pan nih e te it mia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.46.wav,tse suah pian tso kong an
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.47.wav,siat su i u ke siok thak
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.48.wav,gua kam iau e tang tsiann tso te it mia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.49.wav,tshoo tiong e si khi hak hau loo lin u kui pai bat khuann tioh i tsai tshai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.5.wav,pan nih u tsit e sui sui koh u khi tsit e tsa boo tong oh tso hue thak tsheh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.50.wav,khah tsa i e sin tsai sng kuan e
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.51.wav,ti tshoo tiong e ni ki gua iah pi i khah e
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.52.wav,soo i bo khi siunn i su sit kan na si gin a nia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.53.wav,tsai hiah ni tse tshai kam tsai u huat
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.54.wav,tsu an ne
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.55.wav,sing ko tiong tsiunn tai hak kau tso ping tng lai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.56.wav,gua toh m bat koh tu kue i
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.57.wav,ma bo kuan sim i e siau sit
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.58.wav,it tit kau tsiah thau loo e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.59.wav,tsiah koh tu kue tsit pai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.6.wav,in ui pinn pinn tua ti ko hiong
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.60.wav,hit pai khuann i iau leh tsai tshai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.61.wav,bin loo a khuann bo sio hak e hing iann
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.62.wav,gan sin ma bo sing sik e kong tshai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.63.wav,gua sim lai tam poh a kan khoo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.64.wav,bo kah i sann jin to li khui
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.65.wav,hit kang sim tsing tsin hok tsap siunn tsiok tse tai tsi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.66.wav,hit e si tai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.67.wav,tsng kha e tsa boo gin a long si iu tshai tsi a mia
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.68.wav,long bin sing uah su siong khah bo ho
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.69.wav,sia hue kiu tse ma tsio
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.7.wav,hun tsoo pian kau tsai e si tio tsio tso kang tsoo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.70.wav,na bo tsai tiau e ka ting
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.71.wav,gin a tioh ai tue in pe bu tsoh sit bo ki hue thak tsheh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.72.wav,iu ki si tsa boo gin a
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.73.wav,ti tiong lam khin li e kuan liam e kha
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.74.wav,long hong9 iu sian hi sing
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.75.wav,soo i hit e si tsun u tsap gua hue a e tsa boo gin a leh tshut gua tso kang
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.76.wav,than tsinn hoo hiann ti thak tsheh e koo su
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.77.wav,kau tsit ma koo lu e guan bong tshiunn khi lai kang khuan sim e sng
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.78.wav,tshiunn gua hit e sio hak tong oh tshong bing ling li
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.79.wav,na ti ka king khah ho e ka ting
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.8.wav,beh tho lun kong kho khah hong pian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.80.wav,ing kai e u khah ho e hak giap kah tsian too
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.81.wav,m koh ti san tsiah e tsng kha
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.82.wav,tso gu suah tshiunn thinn tsha leh te leh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.83.wav,tik piat hong9 kam kak m kam kah thiann sioh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.84.wav,ki sit tsa ki tsit e hian siong tsin phoo phian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.85.wav,ti tshing bun sat bak a e tsu bi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.86.wav,kap tan bing jin a tshun e sio suat te tsai lai te e lu sing
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.87.wav,tsit e hian siong tiann tiann e tshut hian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.88.wav,thak in e sio suat put si u sim sng e kam kak
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.89.wav,tse ma hoo gua thong hun ti tai uan tso sing put kong put gi e hit kun lang
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.9.wav,soo i tu liau ti hak hau i gua
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.90.wav,siunn kau tsia bak tsiu khuann tui gua hit e su tsu pan sui sui a e tsa boo tong oh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-4.91.wav,i e kue khi kam ia si ling gua tsit e be tshai koo niu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.0.wav,goo，bun tsiong sam
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.1.wav,pun bun su iong kau iok poo thui tsian han ji kah peh ue ji
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.10.wav,king khi bo siunn beh pian ho ma khun lan
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.11.wav,tsong si ko hiong na beh tsiann tso koh khah li siong e kang tiunn te khu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.12.wav,si ai koh khah phah piann tsiah e sai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.13.wav,m na thoo te e iu hui
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.14.wav,tioh ai tak hong bin long tui sin khi giap the kiong hong pian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.15.wav,lai tshiok tsin in u i guan ti ko hiong siat lip ku tiam
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.16.wav,lan ai u tsit khuan e kuat sim kah kak ngoo tsiah e ing tit
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.17.wav,siu san e suann lun u hong hu e tsio hue
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.18.wav,tse hoo siu san m na si ko hiong e king tiam
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.19.wav,ma si kang giap e tsu guan
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.2.wav,tai uan ban kam tsap it ko hiong siu san
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.20.wav,ti ping san ti su ka gua an nai tsi ha
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.21.wav,sai tshia na sian tang hong it tit kau siu san e suann ting
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.22.wav,kui tsua loo ko hiong tsong kuan e king sik
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.23.wav,long siu ti gua e gan lai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.24.wav,siang si koh thiann tioh u beh ka suann lun e tsit poo hun khi tso goo lu huh tiunn e ke ue
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.25.wav,tshiunn tsit khuan u uan kian e siunn huat hoo lang si tsin huann hi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.26.wav,ko hiong m na si he kiann e tsip suann te
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.27.wav,siu san tsit e tsin han tit u e thian su e king tiam
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.28.wav,to ti leh ke tshi e lai te
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.29.wav,tik piat si tshng thang kue suann pak e pong khang
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.3.wav,tsok tsia ha tshuan hai lam
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.30.wav,to tit tsiap thang kau hai hit ping e hai sua poo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.31.wav,tsit e kik ho se e hai tsui ik tiunn to an ne ham tshi lai tsiap sio lian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.32.wav,tse m na si hoo tsai te ko hiong lang po tshi kian khong e ho tiunn soo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.33.wav,ma tsiann tso lu kheh iu lam e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.34.wav,hioh tshuan thing liu e ho soo tsai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.35.wav,ko hiong u iann si hoo siu san e tsu jian ti im tioh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.36.wav,siu san e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.37.wav,siunn si tshiu e tshiu tsang lai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.38.wav,gua e tshia uat lai seh khi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.39.wav,lai kau ti siu san suann ting
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.4.wav,huan ik ngoo liu tik
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.40.wav,ko hiong e ke tshi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.41.wav,to ti soo khia e suann kham e kha pinn
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.42.wav,long ti gua e si ia lai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.43.wav,tshio tshin kiam ho thinn e tsit e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.44.wav,hai tsui tsing tsing a teh lau
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.45.wav,tsit ping kau tsit ping poh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.46.wav,sik tsui hoo siong sann tui pi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.47.wav,tsit phian khuah bong bong koh ku ku tng tng e tua hai ah
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.48.wav,pian an
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.49.wav,ha tshuan hai lam ti it kiu it ngoo~it kiu ji it ni lai tai uan tso bin tsing tiong kuann kah tsong bu tiong kuann
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.5.wav,ko hiong tsit loo an ne kiann kue lai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.50.wav,tui tai uan e ki tshoo kian siat put tsi a u kong hian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.51.wav,tai uan ban kam si i king kue tsap tang liau au tng lai tai uan it kiu sam it ni tsiau ho lak ni
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.52.wav,khan ti tai uan jit jit sin po e suann bun lian tsai
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.53.wav,tshiann tsham kho te nng pah kau tsap si ki sann tsap iah pun tsuan lan thau tsit phinn e ue thau
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.6.wav,long si ka tsai i tsu pun e khuan king kah iu bi e king sik
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.7.wav,tio sng lan bo siann teh ka kan siap
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.8.wav,in ui to lai teh huat tian tsin hing san giap
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-5.9.wav,koh sui tioh kah lam tsi na lam iunn e boo ik teh tsin tian
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.0.wav,lak，bun tsiong si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.1.wav,u lang an ne kong
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.10.wav,ue kong u tsit king kong ko kong si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.11.wav,ti ni te beh tsio kho kong ko ko tshiu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.12.wav,u tsit e sin kha siau
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.13.wav,kong boo si jit ai khi bian tshi
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.14.wav,tng kang i beh tshut mng e si
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.15.wav,in boo to kin tiam sann tsang hiunn
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.16.wav,ki sin bing kiu kong ma
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.17.wav,khuann e tit thang hoo in ang jip khi hit king kong si tsiah thau loo be
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.18.wav,kiat ko hit e poo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.19.wav,in ang to huann thau hi bin tshui tshio bak tshio
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.2.wav,kong ko giap e sin poo
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.20.wav,ian loo koh na khoo su a tng kau tshu
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.21.wav,tsit tah jip mng in boo tio khui tshui mng kong
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.22.wav,eh a sia a
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.23.wav,tann li kho liau an tsuann
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.24.wav,kam e tsiok oh kho tioh
./data/tatmoe_test/condenser/KH_KHF1010/condenser-KH_KHF1010_A004-6.25.wav,u jua tse lang tsham ka beh tiau kui e
