index,wav_path,ground_truth,emotion,prediction,lev_distance
933,./data/wav_gen/wav/000933_indextts_neutral.wav,tak ke suah kio si lang kue be bo tioh,neutral,tak ke suah kio si，lang kue be boo tioh,2
934,./data/wav_gen/wav/000934_indextts_fearful.wav,tse tse lang tio lai tua tshiu kha beh ka kau kuan,fearful,tse tse lang tioh lai tua tshiu kha beh ka kau kuan,1
935,./data/wav_gen/wav/000935_indextts_neutral.wav,lai beh be ke e si si suann suann,neutral,lai be be ke e si si suann suann,1
936,./data/wav_gen/wav/000936_indextts_disgusted.wav,tsit e tsit e lai,disgusted,tsit le tsit le lai,2
937,./data/wav_gen/wav/000937_indextts_surprised.wav,tai poo hun long si ka ti sing san e,surprised,tai poo hun long si ka ti sing san e,0
938,./data/wav_gen/wav/000938_indextts_happy.wav,hia e lang kau ui tsit khuann,happy,hia e lang kau ui tsit khuann,0
939,./data/wav_gen/wav/000939_indextts_angry.wav,bo khuainnh be ke e,angry,bo khuai be ke e,3
940,./data/wav_gen/wav/000940_indextts_happy.wav,kan tann tsit tann ke khng ti tshiu a kha,happy,kan tann tsit tah ke，khng ti tshiu a kha,3
941,./data/wav_gen/wav/000941_indextts_surprised.wav,sui e tio kah i ong kang khuan,surprised,sui e tiok kah i iong ka khuan,4
942,./data/wav_gen/wav/000942_indextts_angry.wav,iong tsing thau a ka tsam tsit sut a lai tshui nih tam khuann mai,angry,iong tsing thau a kah tsam tsit su lai tshui nih tam khuann mai,4
943,./data/wav_gen/wav/000943_indextts_angry.wav,tam suah na io thau na li khui,angry,tam suann na io thau na li kui,3
944,./data/wav_gen/wav/000944_indextts_angry.wav,tsit e si tsun,angry,tsit e si tsun,0
945,./data/wav_gen/wav/000945_indextts_sad.wav,hit e siu tua pui e tsoh sit lang,sad,hit e siu tua pui e tso sit lang,1
946,./data/wav_gen/wav/000946_indextts_surprised.wav,pang ho na lang khoo na kiann tshut lai,surprised,pang ho na lang khoo na kiann tshut lai,0
947,./data/wav_gen/wav/000947_indextts_angry.wav,khuann tioh hia e lang,angry,khuah tioh hia e lang,2
948,./data/wav_gen/wav/000948_indextts_fearful.wav,han tit khi ke a iah si tshi a be tang be sai,fearful,han ti khi ke a ia si tshi a be tam be sai,4
949,./data/wav_gen/wav/000949_indextts_sad.wav,tsit e tsit e teh tsam i hit tann tua pui,sad,tsi e tsi e te，tsa mi hit tah tua bui,9
950,./data/wav_gen/wav/000950_indextts_disgusted.wav,i kam kak honn ki koh ho tshio,disgusted,i kam kak hou ki koh hoo tshiooh,5
951,./data/wav_gen/wav/000951_indextts_angry.wav,bo phah tshenn kiann in,angry,bo phah tshe kia in,4
952,./data/wav_gen/wav/000952_indextts_happy.wav,tiam tiam a bih ti tshau poo a lai khuann,happy,tiann tia a bi ti，thau poo a lai khuann,6
953,./data/wav_gen/wav/000953_indextts_disgusted.wav,lian sua kui a tsap e long lai tsuinn tua pui,disgusted,lian suah kui ah tsa be long ai tsuinn tua pui,5
954,./data/wav_gen/wav/000954_indextts_disgusted.wav,i na khuann na ho tshio,disgusted,i na khuann na hoo tshio,1
955,./data/wav_gen/wav/000955_indextts_disgusted.wav,koh m kann tshio tshut siann,disgusted,koh m ka tshio tshut siann,2
956,./data/wav_gen/wav/000956_indextts_sad.wav,tsit e sit tsu i,sad,tsit e si tsu i,1
957,./data/wav_gen/wav/000957_indextts_angry.wav,tshio siunn tua lat,angry,tshia u siu tua lat,5
958,./data/wav_gen/wav/000958_indextts_surprised.wav,suah khi tsak tioh khui,surprised,sua khi tsa tioh khui,2
959,./data/wav_gen/wav/000959_indextts_fearful.wav,u e tio si lang tann lai be e,fearful,u e tioh si lang ta lai be,5
960,./data/wav_gen/wav/000960_indextts_happy.wav,tsit khau khui tshuan be khi lai,happy,tsit khau khui tshuan be khi lai,0
961,./data/wav_gen/wav/000961_indextts_sad.wav,tsu an ne sit kiu kue ong khi,sad,tsu an ne sit kiu kue iong khi,1
962,./data/wav_gen/wav/000962_indextts_happy.wav,m tsiah e liu thuan tsit ku tshio si hong guan hit e tann sai e,happy,m tsiah e liu thuan tsit ku，tshioo si hong guan hit e tann sai e,2
963,./data/wav_gen/wav/000963_indextts_fearful.wav,tsa tsing long giap si tai,fearful,tsa tsin long giah si tai,2
964,./data/wav_gen/wav/000964_indextts_fearful.wav,sua loh lai khuann sin tik tshi bin a tsai it ho e thinn khi,fearful,sua loh lai，khuann sim tit tshi mi a tsai it hoo leh thinn khi,8
965,./data/wav_gen/wav/000965_indextts_neutral.wav,un too ji tsap sann tsi ji tsap tshit too loh hoo ki lut ji tsap pha,neutral,un too ji tsa sann，tsih ji tsa tshit too long hoo ki lut ji tsa pha,7
966,./data/wav_gen/wav/000966_indextts_disgusted.wav,lai pin goo pah goo tsap kau ho tshiann lai tsap sann ho kui tai pan li,disgusted,lai pi ng koh pah goo tsap kau ho tshia lai tsap sann ho kui tai pan li,6
967,./data/wav_gen/wav/000967_indextts_neutral.wav,long tsong peh pah khong ji khoo tsau li kau tsap peh khoo,neutral,long tsong peh pah khong li，tsau li kau tsap peh khoo,7
968,./data/wav_gen/wav/000968_indextts_disgusted.wav,kin a lit si sann gueh tsap sann pai lak,disgusted,kin a li si sann ue tsap sann，pai lap,5
969,./data/wav_gen/wav/000969_indextts_sad.wav,gua e hoo tsiau ho be si sam liok ji ji su it khong it su,sad,gua e hoo tsiau ho be si，sam liok ji ji su it khong i su,2
970,./data/wav_gen/wav/000970_indextts_happy.wav,guan tau e tian ue ho be si khong liok sam kiu ji sam ngoo it sam,happy,gun tau e tiam ue ho be si khong liok，sam kiu li，sam goo i sam,7
971,./data/wav_gen/wav/000971_indextts_disgusted.wav,i ti it kiu su it ni tshut si,disgusted,i ti it kiu suh in ni tshut si,2
972,./data/wav_gen/wav/000972_indextts_surprised.wav,tshiann pang gua tsuan hun ki it liok kiu ngoo,surprised,hia pang gua tsuang hun ki，it liok kiu ngoo,6
973,./data/wav_gen/wav/000973_indextts_happy.wav,bun peh a li khuann hia u sann ki hiunn,happy,bun peh ah，li khuann hia u sann ki hiunn,2
974,./data/wav_gen/wav/000974_indextts_disgusted.wav,bo m tioh koh khah kue si tua tun suann,disgusted,bo m tioh，koh khah kue e si tua tun suann,3
975,./data/wav_gen/wav/000975_indextts_angry.wav,ke lang sik tsi tshau suann u kau phann e pi khuann te too khah tsim tsiok,angry,ke lang sit tsi，tshaunn suann u kau phann e，pi khuann te too khah tsim tsiok,5
976,./data/wav_gen/wav/000976_indextts_happy.wav,tse si pak ping nia li uat thau khuann lam khi,happy,tse si pak pin nia，li gua thau khuann lam khi,4
977,./data/wav_gen/wav/000977_indextts_angry.wav,kong king sit tsai tsan ang ang he si siann,angry,kong king sit tsai tsan，ang ang he si sia,3
978,./data/wav_gen/wav/000978_indextts_angry.wav,gua khuann mai leh he ping khe lah,angry,gua khuann mua leh，he pin kheh lah,5
979,./data/wav_gen/wav/000979_indextts_angry.wav,gua tsai ah hit thau uat lai uat khi na tsit bue peh tsua e si sik tsi thang ping khe e sik ping kong loo,angry,gua tsai a，hit thau u e buat khi，na tsit bue peh tsua e sih，sik tsi thang ping kheh e sik ping kong loo,12
980,./data/wav_gen/wav/000980_indextts_angry.wav,kok tiong khah kue lai to si tsioh sun tsiam,angry,kuat tiong kha kue lai to si tsioh sun tsiam,4
981,./data/wav_gen/wav/000981_indextts_sad.wav,bo sann sing tik sun neh,sad,bo sa sing tsek sun e,6
982,./data/wav_gen/wav/000982_indextts_neutral.wav,tui ping khe hit ping khuann kue lai to tsin sing,neutral,tui ping khe hit ping khuann kue lai to tsin sing,0
983,./data/wav_gen/wav/000983_indextts_happy.wav,tan thinn khi khah liang e si lan e sai lai khi hia tshit tho,happy,tan thih khi khah liang e si，lan e sai lai khi hiah tshit thoo,5
984,./data/wav_gen/wav/000984_indextts_neutral.wav,li u kau gua hang siann mih sann ki hiunn he si hiap ho huat tian tshiunn,neutral,li u kah ua hang siann mih sann ki hiunn，he si hiah hoo huat tian tshiunn,5
985,./data/wav_gen/wav/000985_indextts_surprised.wav,lang leh kong tshio e lah bian hiah ting tsin,surprised,lang le kong tshio e lah，bian hiak ting tsin,3
986,./data/wav_gen/wav/000986_indextts_fearful.wav,bun peh a tsiann tshiu ping hit liap,fearful,bun peh a，tsiah tshiu ping hit liak,4
987,./data/wav_gen/wav/000987_indextts_surprised.wav,hit liap kio tso ke lang khit koh khah kue hit liap to si ke lang suann,surprised,hit liap kio tsoo ke e lang khit，koh khah kue hit liap too si ke e lang suann,7
988,./data/wav_gen/wav/000988_indextts_neutral.wav,to si ti kau hun a hu kin mah kin ni sann gueh guan u khi hia tshit tho,neutral,too si ti kau hun a hu kin ma，kin ni sann ue guan u khi hia tshit thoo,6
989,./data/wav_gen/wav/000989_indextts_surprised.wav,tsit khuan thinn peh ke lang suann pau nia li phak kah pinn poo,surprised,tsit khuan thi peh ke lang suann pau nia li pha kah pi poo,5
990,./data/wav_gen/wav/000990_indextts_angry.wav,kui liap suann bo kui tsang tshiu a thang jia jit thau,angry,kui liau suann bo kui tsang tshiu a，thang iah gi thau,6
991,./data/wav_gen/wav/000991_indextts_fearful.wav,to ping hng hng siong kuan hit liap suann si m si tshit tshenn suann,fearful,to pin hng hng siong kuan，hit tshiat liap suann si m si tshi tshenn e suann,11
992,./data/wav_gen/wav/000992_indextts_neutral.wav,iong siang kha ai tai uan,neutral,iong siang kha ai tai uan,0
993,./data/wav_gen/wav/000993_indextts_neutral.wav,koh tui tai uan bue kiann kau tai uan thau,neutral,koh tui tai uan bue i kiann kau tai uan thau,2
994,./data/wav_gen/wav/000994_indextts_angry.wav,tsit poo tsit kha in,angry,tsit poo tsit kha in,0
995,./data/wav_gen/wav/000995_indextts_happy.wav,iong siong khiam pi e thai too,happy,iong siong khiam pi e thai too,0
996,./data/wav_gen/wav/000996_indextts_neutral.wav,khi tshin kin tsit te tshiann iong ka ki e thoo te,neutral,khi tshin kin tsit te tshiann iong ka ki e thoo te,0
997,./data/wav_gen/wav/000997_indextts_surprised.wav,khuann tioh lik sik e suann meh uan lai uat khi e ho liu sik sai e tshan hng,surprised,khuah tioh lik sik e suann me，uan lai ua khi e hoo liu sik sai e than hng,7
998,./data/wav_gen/wav/000998_indextts_surprised.wav,sun phok e hiong tin be lang e hai huann hiong tshin tshin tshiat e tshio iong,surprised,sun phok e hiong tin be lang e hai hua，hiong tshim tshiat e tshioo iong,11
999,./data/wav_gen/wav/000999_indextts_happy.wav,sim kuann thau tiann tioh u mua mua e kam tshiok kah kam tong,happy,sin hua thau tioh tioh u mua mua e kam tshiok kah kam tong,7
1000,./data/wav_gen/wav/001000_indextts_neutral.wav,terry si tsit e tsin u li siong kah tsu kian e tshing tshun siau lian hiann,neutral,Tary si tsi le e tsin u li siong，kah tsu kian e tshin tshun siau lian hia,10
1001,./data/wav_gen/wav/001001_indextts_disgusted.wav,i kam guan tsiam si hong ha kho ki kong si lang lang him sian e khang khue,disgusted,i kang uan tsiam si hong ha，kho ki kong si lang lang hin sian e khang khue,5
1002,./data/wav_gen/wav/001002_indextts_sad.wav,hoo ka ki tsit e a khong kan,sad,hooh，ka ki tsi le a khong kan,4
1003,./data/wav_gen/wav/001003_indextts_disgusted.wav,tsok tsia iunn tsin ju,disgusted,tsok tsiah，iunn tsin ju,2
1004,./data/wav_gen/wav/001004_indextts_fearful.wav,khi ting sin jin bat tai uan,fearful,khi tin sin tin pat tai uan,3
1005,./data/wav_gen/wav/001005_indextts_fearful.wav,ping tshiann su kho jin sing e tsin gi,fearful,pin tshia su kho lin sin e tsin gi,5
1006,./data/wav_gen/wav/001006_indextts_happy.wav,i beh tsit poo a tsit poo a,happy,i pe tsit poo a poo a,7
1007,./data/wav_gen/wav/001007_indextts_disgusted.wav,iong ka ki e siang kha kiann tai uan tsit lian,disgusted,iong ka ki e siang kha kiann tai uan tsit lian,0
1008,./data/wav_gen/wav/001008_indextts_happy.wav,in tsing ka ki e siunn huat,happy,in tsin ka ki e siunn huat,1
1009,./data/wav_gen/wav/001009_indextts_disgusted.wav,ma tshue tshut senn mia tsing khak e hong hiong kah ting ui,disgusted,ma tshue tshut senn mia tsing khak e hong hiong kah ting ui,0
1010,./data/wav_gen/wav/001010_indextts_sad.wav,i tsit e sim guan to tsiong kin beh uan sing ah,sad,i tsit e sin uan to tsiong kin be uan sing a,4
1011,./data/wav_gen/wav/001011_indextts_disgusted.wav,ku ni tsap it gueh ji ji i tui tai tiong tshut huat,disgusted,ku ni tsa it gueh ji ji i tui tai tiong tshut huat,1
1012,./data/wav_gen/wav/001012_indextts_neutral.wav,i sun si tsiam e hong sik sing tsiunn pak,neutral,i sun si tsia me hong sio sing tsiunn pak,3
1013,./data/wav_gen/wav/001013_indextts_neutral.wav,kiann kau ke lang liau au tsiah loh lam,neutral,kiann kau ke lang liau au tsiah loo lam,1
1014,./data/wav_gen/wav/001014_indextts_disgusted.wav,tai uan u gua sui,disgusted,tai uan u kua sui,1
1015,./data/wav_gen/wav/001015_indextts_angry.wav,king kue hua lian tai tang,angry,kin kue hua lian tai tang,1
1016,./data/wav_gen/wav/001016_indextts_angry.wav,jim nai tioh kha kut e sng thiann kah tsit loo e koo tuann,angry,jim lai，kio kha kut e sng thiann kah tsit loo e koo tuann,4
1017,./data/wav_gen/wav/001017_indextts_sad.wav,tsit loo it tit kiann kau tai uan siong lam ping e go luan phinn,sad,tsit loo，i ti kiann kau tai uan siong lam ping e goo luan phi,6
1018,./data/wav_gen/wav/001018_indextts_angry.wav,tsiah koh tsiunn pak,angry,kia koh tsiunn pak,3
1019,./data/wav_gen/wav/001019_indextts_fearful.wav,hian tshu si i i king kiann kau tai lam tshi kiam tsui khu e guat tin kang ah,fearful,hian tshu si i i kin kiann kau tai lan tshi kiam tsui khu e kuat tin kang a,4
1020,./data/wav_gen/wav/001020_indextts_sad.wav,tng ti tai uan si loo hu kin leh tsiah tau gim si phue ka pi ah,sad,tng ti tai uan si loo，ku kin leh tsiah tauh，gim si phue ka pi a,5
1021,./data/wav_gen/wav/001021_indextts_neutral.wav,siong kai lan tit e si,neutral,siong kai lan tit e si,0
1022,./data/wav_gen/wav/001022_indextts_disgusted.wav,terry u tsit tui khai bing e pe bu,disgusted,Tary u tsit tui khai bin e pe bu,4
1023,./data/wav_gen/wav/001023_indextts_surprised.wav,tui i tsit khuan long ban kah u tam poh a bo hu hap sit tse e siunn huat ping bo huan tui,surprised,tui i tsit khuan long ban kah u tam poo a，bo hu hap sit tse e siunn huat pinn moo huan tui,5
1024,./data/wav_gen/wav/001024_indextts_sad.wav,tian to tsuan lik tsi tshi,sad,tian to tsuan li tsi tshi,1
1025,./data/wav_gen/wav/001025_indextts_surprised.wav,li kam tsai iann,surprised,li kam tsai a,3
1026,./data/wav_gen/wav/001026_indextts_fearful.wav,ping tshiann ti i khuan to poo lian i king tsiong kin beh uan sing e bue tsam a,fearful,ping tshiann ti i khuan to poo lian，i kin tsiong kin beh uan sin e bue tsam a,3
1027,./data/wav_gen/wav/001027_indextts_angry.wav,tik piat puah si kan pue i kiann tsit tuann,angry,tioh piah puah si kan，pue i kiann tsit tuann,4
1028,./data/wav_gen/wav/001028_indextts_disgusted.wav,hoo i tsing sin siong siong tua e koo bu,disgusted,hoo i tsing sin siong siong tua e koo bu,0
1029,./data/wav_gen/wav/001029_indextts_sad.wav,u bang siong sui,sad,u bang siong sui,0
1030,./data/wav_gen/wav/001030_indextts_sad.wav,u li siong tioh ai iong kam khi tui kiu,sad,u li siong tioh ai iong kam khi tui kiu,0
1031,./data/wav_gen/wav/001031_indextts_fearful.wav,lan lang sing uah ti tsit e se kan,fearful,lan lang sin uah ti tsit e se kan,1
1032,./data/wav_gen/wav/001032_indextts_angry.wav,ti liau it tsai tiong hok e jit siong tsiah tshing i gua,angry,ti liau it tsai tiong hok e jit siong，tsiah tshing i gua,1
1033,./data/wav_gen/wav/001033_indextts_happy.wav,iah u tsan tshu koh khah kuan e li siong,happy,iau u tsan tshu koh khah kuan e li siong,1
1034,./data/wav_gen/wav/001034_indextts_happy.wav,su iau khi tui kiu khi sit hian,happy,su iau khi tui kiu khi si hian,1
1035,./data/wav_gen/wav/001035_indextts_angry.wav,ti lan ling lik iau tso e kau e si tsun,angry,ti lan ting lik iau tsoo e kau e si tsun,2
1036,./data/wav_gen/wav/001036_indextts_sad.wav,tai uan lang kau kau kau e jin tsing bi,sad,tai uan lang kauh kauh kauh e lin tsim bi,6
1037,./data/wav_gen/wav/001037_indextts_neutral.wav,na si kiann khun lan,neutral,na si kiann khun lan,0
1038,./data/wav_gen/wav/001038_indextts_sad.wav,tshin tshai to hong khi tui kiu bang siong e ki hue,sad,tshin tshai to hong khi，tui kiu bang siong e ki hue,1
1039,./data/wav_gen/wav/001039_indextts_sad.wav,tan kau au pai tsiah lai huan hue,sad,tan kau au pai tsiah lai huan hue,0
1040,./data/wav_gen/wav/001040_indextts_happy.wav,he to siunn ban ah,happy,he too siang ban oh,4
1041,./data/wav_gen/wav/001041_indextts_sad.wav,khuan to poo lian si tsit kiann sin khoo e tai tsi,sad,khuan to poo lian si，tsit kiann sin khoo e tai tsi,1
1042,./data/wav_gen/wav/001042_indextts_fearful.wav,tu liau ai u tsiu tsuan e ke ue the lat ai ho i gua,fearful,tu liau ai u tsiu tsuan e ke ue，the lat ai hoo i ua,3
1043,./data/wav_gen/wav/001043_indextts_happy.wav,siong tiong iau e si ai u kian kiong e i tsi lik,happy,siong tiong iau e si，ai u kian kiong e i tsit lik,2
1044,./data/wav_gen/wav/001044_indextts_happy.wav,tsiah thang khik hok ian loo tu tioh e kok tsiong siunn bue kau e lan te,happy,tsiah thang khe kok gian loo tu tioh e，kok tsiong siunn bue kau e lan te,5
1045,./data/wav_gen/wav/001045_indextts_surprised.wav,kiong hi terry khuan to poo lian,surprised,kiong hi the li，khuan too poo lian,6
1046,./data/wav_gen/wav/001046_indextts_disgusted.wav,iong siang kha ai tai uan e bang siong teh beh uan sing ah,disgusted,iong siang kha ai tai uan e bang sio，tih beh uan sing a,5
1047,./data/wav_gen/wav/001047_indextts_sad.wav,li kam bat kam siu tioh,sad,li kam a kam siu tioh,2
1048,./data/wav_gen/wav/001048_indextts_surprised.wav,kian tshi loh khi,surprised,kian tshi lok khi,1
1049,./data/wav_gen/wav/001049_indextts_neutral.wav,siong sin it ting e sing kong,neutral,siong sin it ting e sing kong,0
1050,./data/wav_gen/wav/001050_indextts_fearful.wav,lim ping tik sian sinn kah i e pe bu kang khuan,fearful,lin pin tit sian sinn kah i e pe u kang khuan,4
1051,./data/wav_gen/wav/001051_indextts_happy.wav,long si jin tsin phah piann kha tah sit te,happy,long si jin tsin phah piann，kha tah sit te,1
1052,./data/wav_gen/wav/001052_indextts_surprised.wav,iong sit tse e hing tong thiann tai uan e lang,surprised,iong sit tse e hin tong thiann tai uan e lang,1
1053,./data/wav_gen/wav/001053_indextts_sad.wav,iong tshim tsing e bak tsiu,sad,iong tshim tsing e pak tsiu,1
1054,./data/wav_gen/wav/001054_indextts_happy.wav,khuann tai uan tsit liap bi le e to su,happy,khuann tai uan tsit liah bi le e too su,2
1055,./data/wav_gen/wav/001055_indextts_happy.wav,iong nng ki kha tui tai uan thau kiann kau tai uan bue,happy,iong lng ki kha，tui tai uan thau kiann kau tai uan bue,2
1056,./data/wav_gen/wav/001056_indextts_angry.wav,tai uan e kiau ngoo,angry,tah guan e kiau ngoo,2
1057,./data/wav_gen/wav/001057_indextts_neutral.wav,se kai kip e to ian li an kap gui tik sing,neutral,se kai kip e too ian li an kah bui tik sing,3
1058,./data/wav_gen/wav/001058_indextts_angry.wav,kian tshi thau bue e o un suan tshiu soo le bun,angry,kian tshi thau bue e，ooh bun sun tshiu soo leh bun,6
1059,./data/wav_gen/wav/001059_indextts_happy.wav,suann kiu ko tshiu tsan nga ni ting ting,happy,suann kiu ko tshiu tsang nga ni tin tin,3
1060,./data/wav_gen/wav/001060_indextts_angry.wav,in tsiah si lan sio sio e tai uan tshiann iong tshut lai e,angry,in tsia si nan sio sio e tai uan tshia iong tshut lai e,4
1061,./data/wav_gen/wav/001061_indextts_sad.wav,ti se kai bu tai ting huat kng huat jiat,sad,ti se kai bu tai ting，huat kng huat liat,2
1062,./data/wav_gen/wav/001062_indextts_neutral.wav,si tat tit lan kam kak kiau ngoo e jin but,neutral,si ta tit lan kan ka kiau ngoo e jin but,3
1063,./data/wav_gen/wav/001063_indextts_surprised.wav,na kong tioh tai uan e kiau ngoo,surprised,na kong tioh tai uan e kiau ngoo,0
